,Time,Modelled Vertical Force,Modelled North Force,Modelled East Force,Inversed Vertical Force,Inversed North Force,Inversed East Force
112,114.625698324,-1846871744.41,1768684746.0952144,-2307766927.475404,,,
113,115.6312849162,-1065690500.64,945234046.8888298,-962462766.737882,,,
114,116.6368715084,-584355934.852,436569131.807269,21464560.014051706,,,
115,117.6424581006,-371662992.461,276048398.00368464,651421255.022793,,,
116,118.6480446927,-332944586.861,438284060.17672056,1002005459.5630018,,,
117,119.6536312849,-354763999.859,821907590.7483008,1177230695.0420637,,,
118,120.6592178771,-331102425.133,1266968367.0367854,1293773218.0914478,,,
119,121.6648044693,-212476309.71,1628906211.766058,1423584197.9160123,,,
120,122.6703910615,-37173261.8108,1837261544.6607327,1558204507.0193126,,,
121,123.6759776536,104477555.115,1904115647.8039017,1639552822.3463936,,,
122,124.6815642458,139479406.922,1892033129.034964,1616091125.0975492,,,
123,125.687150838,50555135.8506,1860404746.7602704,1466601490.1647575,,,
124,126.6927374302,-129315030.539,1817959016.667436,1204154570.334807,,,
125,127.6983240223,-339102501.263,1713093899.8827872,889342268.4395443,,,
126,128.7039106145,-515463026.148,1475361176.2191472,620241056.6148353,,,
127,129.7094972067,-614778758.973,1069577959.5448028,482872321.6498296,,,
128,130.7150837989,-613990383.059,511072898.5514289,508597418.1414668,,,
129,131.7206703911,-497645915.554,-152486118.39939418,676498021.4392455,,,
130,132.72625698299998,-255769546.673,-864468900.9955782,945031970.7157254,,,
131,133.731843575,109236427.327,-1578278829.6115446,1277104603.020784,,,
132,134.737430168,578131728.208,-2262930174.784748,1647932684.508209,,,
